StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,Consent,MotionTiming_First Click,MotionTiming_Last Click,MotionTiming_Page Submit,MotionTiming_Click Count,MCB_1,MRB_1,BCheck1,BCheck1_DO,BCheck2,BCheck3,BaTiming_First Click,BaTiming_Last Click,BaTiming_Page Submit,BaTiming_Click Count,BCB_1,BRB_1,Check1,Check2,Feedback,BridgeTime_First Click,BridgeTime_Last Click,BridgeTime_Page Submit,BridgeTime_Click Count,TCB_1,TRB_1,TCheck1,TCheck1,Feedback,Gender,Gender_4_TEXT,Age,Eth,Race,Story,FL_22_DO,FL_28_DO,FL_36_DO,FL_40_DO,Motiondetectorblock_DO,Batteryblock_DO,Trainblock_DO
1/23/2019 16:34,1/23/2019 16:37,IP Address,,100,170,TRUE,1/23/2019 16:37,R_3npKbJiXUJeqPdf,,,,,,,anonymous,EN,Yes,,,,,,,,,,,,,,,,,,,,0,0,43.018,0,100,74,Neither Billy nor Suzy,"Neither train is heavy enough on its own to break the bridge, but both together will be too heavy for it.","At first I said Billy caused the bridge to collapse then I thought about the structure and realized that Billy only drove the train, the structure was bad already.",Female,,38,No,Black or African American,Train,FL_26,,,TrainCause|TrainRelevance,,,TCVBS|BridgeTime
1/23/2019 16:33,1/23/2019 16:37,IP Address,,100,256,TRUE,1/23/2019 16:37,R_D0LiJ68CAMIZjdn,,,,,,,anonymous,EN,Yes,0,0,42.375,0,51,100,Billy,Neither Billy nor Suzy|Billy|Suzy|Both Billy and Suzy,1 or more,He wasn't supposed to show up.,,,,,,,,,,,,,,,,,,,Male,,54,No,White,Motion,FL_23,MotionRelevant|MotionCause,,,DVSB|MotionTiming,,
1/23/2019 16:34,1/23/2019 16:37,IP Address,,100,205,TRUE,1/23/2019 16:37,R_1eFgaGvJyZimY3Q,,,,,,,anonymous,EN,Yes,,,,,,,,,,,,,,,,,,,,0,0,20.563,0,0,82,Neither Billy nor Suzy,"Neither train is heavy enough on its own to break the bridge, but both together will be too heavy for it.",Billy didn't cause the bridge to collapse.  Both billy and suzy did.,Female,,35,No,White,Train,FL_26,,,TrainCause|TrainRelevance,,,TCNSB|BridgeTime
1/23/2019 16:34,1/23/2019 16:37,IP Address,,100,221,TRUE,1/23/2019 16:37,R_11cGoudwJyc8RwL,,,,,,,anonymous,EN,Yes,1.669,5.85,30.666,3,49,100,Neither Billy nor Suzy,Suzy|Billy|Both Billy and Suzy|Neither Billy nor Suzy,1 or more,"It could have been either, so I just picked Billy because he was the only choice.",,,,,,,,,,,,,,,,,,,Female,,56,No,White,Motion,FL_23,MotionRelevant|MotionCause,,,CNBS|MotionTiming,,
1/23/2019 16:34,1/23/2019 16:37,IP Address,,100,178,TRUE,1/23/2019 16:37,R_1igmh5XxmBH6gR3,,,,,,,anonymous,EN,Yes,2.047,2.047,76.9,1,100,100,Billy,Neither Billy nor Suzy|Suzy|Billy|Both Billy and Suzy,2 or more,Billy was told not to come in and he did,,,,,,,,,,,,,,,,,,,Male,,39,No,White,Motion,FL_23,MotionRelevant|MotionCause,,,CVBS|MotionTiming,,
1/23/2019 16:33,1/23/2019 16:37,IP Address,,100,243,TRUE,1/23/2019 16:37,R_33wE69bGyuWd3SP,,,,,,,anonymous,EN,Yes,,,,,,,,,,,,,,,,,,,,0,0,78.144,0,76,76,Both Billy and Suzy,Either train is heavy enough on its own to break the bridge.,"Either one of them being on the bridge would have caused it to collapse. Both of them were on the bridge. Regardless of the other person, the bridge would have collapsed. So, in my mind each of them caused the bridge to collapse.",Male,,27,No,White,Train,FL_26,,,TrainRelevance|TrainCause,,,TDNBS|BridgeTime
1/23/2019 16:30,1/23/2019 16:38,IP Address,,100,451,TRUE,1/23/2019 16:38,R_1MYUjKq4yAMpbOT,,,,,,,anonymous,EN,Yes,,,,,,,,,,,274.72,274.72,277.064,1,66,74,Neither Billy nor Suzy,One,they didn't really need two car batteries to start the car but if suzy hadn't been able to find one he would have been responsible,,,,,,,,,,Male,,31,No,White,Battery,FL_24,,BatteryRelevance|BatteryCause,,,BaDNSB|BaTiming,
1/23/2019 16:35,1/23/2019 16:38,IP Address,,100,126,TRUE,1/23/2019 16:38,R_09gqTNu59FBLanL,,,,,,,anonymous,EN,Yes,,,,,,,,,,,1.238,8.175,29.03,3,68,61,Neither Billy nor Suzy,Two,"Well, they both did of course, so I would agree if I was asked about either party",,,,,,,,,,Male,,46,No,White,Battery,FL_24,,BatteryRelevance|BatteryCause,,,BaCNBS|BaTiming,
1/23/2019 16:36,1/23/2019 16:38,IP Address,,100,102,TRUE,1/23/2019 16:38,R_2zGd6aDnvNCtU1y,,,,,,,anonymous,EN,Yes,0,0,20.756,0,100,100,Billy,Neither Billy nor Suzy|Billy|Suzy|Both Billy and Suzy,2 or more,"The boss told Billy specifically that he was not to come in, the motion detector only tripped because he came in with Suzy.",,,,,,,,,,,,,,,,,,,Male,,27,No,White,Motion,FL_23,MotionCause|MotionRelevant,,,CVBS|MotionTiming,,
1/23/2019 16:35,1/23/2019 16:38,IP Address,,100,168,TRUE,1/23/2019 16:38,R_2PwewquyChBps44,,,,,,,anonymous,EN,Yes,,,,,,,,,,,,,,,,,,,,0,0,36.048,0,0,0,Neither Billy nor Suzy,Either train is heavy enough on its own to break the bridge.,He had nothing to do with the collapse,Female,,55,No,White,Train,FL_26,,,TrainRelevance|TrainCause,,,TDNBS|BridgeTime
1/23/2019 16:35,1/23/2019 16:38,IP Address,,100,181,TRUE,1/23/2019 16:38,R_YQtJAJtVvbYU5a1,,,,,,,anonymous,EN,Yes,,,,,,,,,,,0,0,37.052,0,51,51,Neither Billy nor Suzy,One,"because he provided a battery that was needed to start the car, despite suzy having also provided a battery",,,,,,,,,,Female,,31,No,White,Battery,FL_24,,BatteryRelevance|BatteryCause,,,BaDNSB|BaTiming,
1/23/2019 16:32,1/23/2019 16:38,IP Address,,100,350,TRUE,1/23/2019 16:38,R_yJ6zdSx184kJZLP,,,,,,,anonymous,EN,Yes,,,,,,,,,,,2.326,157.649,169.541,5,29,67,Neither Billy nor Suzy,One,Suzy made the initial purchase.,,,,,,,,,,Male,,41,No,White,Battery,FL_24,,BatteryRelevance|BatteryCause,,,BaDNSB|BaTiming,
1/23/2019 16:36,1/23/2019 16:38,IP Address,,100,134,TRUE,1/23/2019 16:38,R_2ccJCffCYOZ1mUt,,,,,,,anonymous,EN,Yes,2.906,17.302,17.756,3,19,19,Neither Billy nor Suzy,Suzy|Billy|Neither Billy nor Suzy|Both Billy and Suzy,2 or more,"There needs to be two people to set the detector off, and Billy is just one person.",,,,,,,,,,,,,,,,,,,Male,,29,No,Asian,Motion,FL_23,MotionRelevant|MotionCause,,,CNSB|MotionTiming,,
1/23/2019 16:36,1/23/2019 16:38,IP Address,,100,109,TRUE,1/23/2019 16:38,R_Ui7pOcCG0IU2OQh,,,,,,,anonymous,EN,Yes,,,,,,,,,,,,,,,,,,,,5.828,5.828,22.944,1,69,69,Both Billy and Suzy,"Neither train is heavy enough on its own to break the bridge, but both together will be too heavy for it.","Billy made a dumb decision; but, Suzy should have seen his dumb decision and reacted better.",Male,,28,No,White,Train,FL_26,,,TrainRelevance|TrainCause,,,TCVBS|BridgeTime
1/23/2019 16:37,1/23/2019 16:38,IP Address,,100,77,TRUE,1/23/2019 16:38,R_3MGAeWXGcuCx7q9,,,,,,,anonymous,EN,Yes,,,,,,,,,,,9.656,16.433,17.007,3,98,100,Billy,Two,The car needed two batteries and Billy acquired the second one.,,,,,,,,,,Male,,28,No,Asian,Battery,FL_24,,BatteryRelevance|BatteryCause,,,BaCVSB|BaTiming,
1/23/2019 16:36,1/23/2019 16:38,IP Address,,100,135,TRUE,1/23/2019 16:38,R_6SGKj3JNQNgQCRP,,,,,,,anonymous,EN,Yes,,,,,,,,,,,0,0,43.676,0,100,100,Billy,Two,Without stealing the battery the car would not have started at this time. ,,,,,,,,,,Male,,39,No,White,Battery,FL_24,,BatteryRelevance|BatteryCause,,,BaCVBS|BaTiming,
1/23/2019 16:35,1/23/2019 16:38,IP Address,,100,155,TRUE,1/23/2019 16:38,R_1jfRw5wZTIMxqkG,,,,,,,anonymous,EN,Yes,,,,,,,,,,,10.083,10.671,12.383,2,60,63,Neither Billy nor Suzy,One,the way it was wording,,,,,,,,,,Male,,47,Yes,Black or African American,Battery,FL_24,,BatteryRelevance|BatteryCause,,,BaCNSB|BaTiming,
1/23/2019 16:35,1/23/2019 16:38,IP Address,,100,158,TRUE,1/23/2019 16:38,R_3JlntKRQmRLpdc6,,,,,,,anonymous,EN,Yes,,,,,,,,,,,,,,,,,,,,0,0,47.994,0,51,49,Neither Billy nor Suzy,"Neither train is heavy enough on its own to break the bridge, but both together will be too heavy for it.",I do not believe it was Billy's fault because the light was green which meant he should go.  He went as he was supposed to.,Female,,40,No,White,Train,FL_26,,,TrainRelevance|TrainCause,,,TCNSB|BridgeTime
1/23/2019 16:36,1/23/2019 16:38,IP Address,,100,148,TRUE,1/23/2019 16:38,R_2cphGIXuULgdNrc,,,,,,,anonymous,EN,Yes,0,0,18.037,0,51,91,Neither Billy nor Suzy,Both Billy and Suzy|Suzy|Billy|Neither Billy nor Suzy,2 or more,it took both to make the detector go off so to me it was 50% on billy and 50% on suzie.,,,,,,,,,,,,,,,,,,,Male,,45,No,"Asian,White",Motion,FL_23,MotionRelevant|MotionCause,,,CNSB|MotionTiming,,
1/23/2019 16:32,1/23/2019 16:38,IP Address,,100,348,TRUE,1/23/2019 16:38,R_UDYBha1qkFfqJYB,,,,,,,anonymous,EN,Yes,14.07,16.718,18.228,5,35,38,Neither Billy nor Suzy,Suzy|Both Billy and Suzy|Billy|Neither Billy nor Suzy,1 or more,Any other person arriving at that time would have set it off.   ,,,,,,,,,,,,,,,,,,,Male,,35,No,White,Motion,FL_23,MotionRelevant|MotionCause,,,DNSB|MotionTiming,,
1/23/2019 16:34,1/23/2019 16:38,IP Address,,100,283,TRUE,1/23/2019 16:38,R_3IcyiQzjJrv9cKg,,,,,,,anonymous,EN,Yes,0,0,23.721,0,50,82,Billy,Billy|Neither Billy nor Suzy|Suzy|Both Billy and Suzy,1 or more,"It depends on who arrived first.  It doesn't really matter, but Billy was not supposed to be there at all.",,,,,,,,,,,,,,,,,,,Female,,70,No,White,Motion,FL_23,MotionCause|MotionRelevant,,,DVBS|MotionTiming,,
1/23/2019 16:35,1/23/2019 16:38,IP Address,,100,181,TRUE,1/23/2019 16:38,R_2xVSO9nxaZJ0qst,,,,,,,anonymous,EN,Yes,,,,,,,,,,,0,0,20.374,0,0,100,Billy,One,"Suzy was able to buy a battery. From the beginning, the story made clear that only one battery was needed to start the car.",,,,,,,,,,Female,,36,No,White,Battery,FL_24,,BatteryCause|BatteryRelevance,,,BaDVBS|BaTiming,
1/23/2019 16:32,1/23/2019 16:38,IP Address,,100,363,TRUE,1/23/2019 16:38,R_3q9fsMdm4ZLvoti,,,,,,,anonymous,EN,Yes,0,0,12.766,0,100,0,Neither Billy nor Suzy,Both Billy and Suzy|Suzy|Billy|Neither Billy nor Suzy,1 or more,"Billy was part of an event that taken as a whole caused the motion detector to go off. This is similar to two people being ""partners in crime."" They are both responsible.",,,,,,,,,,,,,,,,,,,Female,,63,No,White,Motion,FL_23,MotionCause|MotionRelevant,,,DNSB|MotionTiming,,
1/23/2019 16:37,1/23/2019 16:38,IP Address,,100,115,TRUE,1/23/2019 16:38,R_3lS6yhuR7BtUn1X,,,,,,,anonymous,EN,Yes,,,,,,,,,,,,,,,,,,,,4.578,6.353,6.721,2,0,100,Neither Billy nor Suzy,Either train is heavy enough on its own to break the bridge.,Billy and Suzy could've equally caused the bridge to collapse they both followed the signal.,Female,,27,No,White,Train,FL_26,,,TrainCause|TrainRelevance,,,TCNBS|BridgeTime
1/23/2019 16:32,1/23/2019 16:38,IP Address,,100,386,TRUE,1/23/2019 16:38,R_3PBSJ8DUFBse0EM,,,,,,,anonymous,EN,Yes,,,,,,,,,,,,,,,,,,,,0,0,0.745,0,88,93,Both Billy and Suzy,,,Female,,41,No,White,Train,FL_26,,,TrainRelevance|TrainCause,,,TDNBS|BridgeTime
1/23/2019 16:29,1/23/2019 16:38,IP Address,,100,588,TRUE,1/23/2019 16:38,R_2tro9hhlbO2Gyxe,,,,,,,anonymous,EN,Yes,6.665,139.566,153.412,7,72,78,Both Billy and Suzy,Billy|Suzy|Both Billy and Suzy|Neither Billy nor Suzy,1 or more,I just assumed that billy did it.,,,,,,,,,,,,,,,,,,,Male,,31,No,White,Motion,FL_23,MotionCause|MotionRelevant,,,DNBS|MotionTiming,,
1/23/2019 16:31,1/23/2019 16:39,IP Address,,100,434,TRUE,1/23/2019 16:39,R_10qlC3bF43LCOcD,,,,,,,anonymous,EN,Yes,,,,,,,,,,,,,,,,,,,,0,0,1.452,0,73,58,Billy,"Neither train is heavy enough on its own to break the bridge, but both together will be too heavy for it.",,Female,,28,,,Train,FL_26,,,TrainCause|TrainRelevance,,,TDVBS|BridgeTime
1/23/2019 16:34,1/23/2019 16:39,IP Address,,100,258,TRUE,1/23/2019 16:39,R_9nkTGsS1BO1Oktb,,,,,,,anonymous,EN,Yes,,,,,,,,,,,0,0,32.377,0,80,74,Billy,One,He stole the battery from his friend.,,,,,,,,,,Female,,30,,,Battery,FL_24,,BatteryRelevance|BatteryCause,,,BaDVSB|BaTiming,
1/23/2019 16:36,1/23/2019 16:39,IP Address,,100,149,TRUE,1/23/2019 16:39,R_BrZPyaXihjjlLdn,,,,,,,anonymous,EN,Yes,,,,,,,,,,,7.605,7.605,38.54,1,56,96,Billy,Two,"he help because they needed both batteries, but he got it by stealing. ",,,,,,,,,,Male,,32,No,White,Battery,FL_24,,BatteryRelevance|BatteryCause,,,BaCVBS|BaTiming,
1/23/2019 16:35,1/23/2019 16:39,IP Address,,100,238,TRUE,1/23/2019 16:39,R_2xWC4kEuVPEfPka,,,,,,,anonymous,EN,Yes,0,0,26.669,0,72,89,Billy,Both Billy and Suzy|Billy|Suzy|Neither Billy nor Suzy,2 or more,"Considering that he was the second person to walk in - unless, that is, he was first. Even though he was told NOT to come in doesn't mean the motion sensor knew he wasn't supposed to.  ",,,,,,,,,,,,,,,,,,,Male,,35,No,White,Motion,FL_23,MotionCause|MotionRelevant,,,CVSB|MotionTiming,,
1/23/2019 16:36,1/23/2019 16:39,IP Address,,100,153,TRUE,1/23/2019 16:39,R_2Pvck78ypTBSWYl,,,,,,,anonymous,EN,Yes,1.699,1.97,24.237,2,82,100,Billy,Neither Billy nor Suzy|Billy|Suzy|Both Billy and Suzy,2 or more,Billy could have been the first person in the office so technically it could have tripped when Suzy entered. The scenario doesn't state anything about what time the motion detector would go live.,,,,,,,,,,,,,,,,,,,Male,,27,No,White,Motion,FL_23,MotionRelevant|MotionCause,,,CVSB|MotionTiming,,
1/23/2019 16:35,1/23/2019 16:39,IP Address,,100,242,TRUE,1/23/2019 16:39,R_3nH5DJaiCKYSrjP,,,,,,,anonymous,EN,Yes,,,,,,,,,,,,,,,,,,,,2.347,41.547,42.953,2,9,96,Neither Billy nor Suzy,Either train is heavy enough on its own to break the bridge.,I do not believe that Billy caused the bridge to collapse because the bridge would have collapsed anyway when Suzy went over it. The bridge would have collapsed regardless of who went over it. ,Female,,34,No,White,Train,FL_26,,,TrainCause|TrainRelevance,,,TDVBS|BridgeTime
1/23/2019 16:35,1/23/2019 16:39,IP Address,,100,219,TRUE,1/23/2019 16:39,R_1hRLNdV3LClaRpa,,,,,,,anonymous,EN,Yes,,,,,,,,,,,,,,,,,,,,0,0,26.627,0,64,50,Both Billy and Suzy,"Neither train is heavy enough on its own to break the bridge, but both together will be too heavy for it.","I mean, Billy was the last one on it before it broke.",Male,,27,No,White,Train,FL_26,,,TrainRelevance|TrainCause,,,TCNSB|BridgeTime
1/23/2019 16:35,1/23/2019 16:39,IP Address,,100,231,TRUE,1/23/2019 16:39,R_1jkbogqFENQ33FA,,,,,,,anonymous,EN,Yes,,,,,,,,,,,,,,,,,,,,0,0,58.33,0,33,89,Billy,Either train is heavy enough on its own to break the bridge.,"While Billy was wrong to ignore his signal, his action did not cause the bridge to collapse because the bridge would have collapsed anyway due to not being able to hole the weight of even one train.  ",Female,,40,No,White,Train,FL_26,,,TrainRelevance|TrainCause,,,TDVBS|BridgeTime
1/23/2019 16:37,1/23/2019 16:39,IP Address,,100,97,TRUE,1/23/2019 16:39,R_W2GNytBl9C4QPF7,,,,,,,anonymous,EN,Yes,15.657,15.657,16.072,1,50,0,Neither Billy nor Suzy,Neither Billy nor Suzy|Suzy|Billy|Both Billy and Suzy,2 or more,It really was neither of their faults and equally their faults technically. ,,,,,,,,,,,,,,,,,,,Female,,27,No,White,Motion,FL_23,MotionRelevant|MotionCause,,,CNBS|MotionTiming,,
1/23/2019 16:36,1/23/2019 16:39,IP Address,,100,170,TRUE,1/23/2019 16:39,R_3kozjxIz1sXqgNm,,,,,,,anonymous,EN,Yes,0,0,83.76,0,81,91,Billy,Neither Billy nor Suzy|Both Billy and Suzy|Billy|Suzy,1 or more,Because he was told not to be there.,,,,,,,,,,,,,,,,,,,Male,,38,Yes,White,Motion,FL_23,MotionRelevant|MotionCause,,,DVBS|MotionTiming,,
1/23/2019 16:38,1/23/2019 16:39,IP Address,,100,75,TRUE,1/23/2019 16:39,R_2uvNWzoI6Tgbnbm,,,,,,,anonymous,EN,Yes,,,,,,,,,,,,,,,,,,,,0,0,17.42,0,100,100,Billy,"Neither train is heavy enough on its own to break the bridge, but both together will be too heavy for it.","Billy had a signal to stop, but ignored it.",Female,,25,No,"Asian,White",Train,FL_26,,,TrainRelevance|TrainCause,,,TCVBS|BridgeTime
1/23/2019 16:35,1/23/2019 16:39,IP Address,,100,216,TRUE,1/23/2019 16:39,R_1eKMRSJEdFJtZhF,,,,,,,anonymous,EN,Yes,,,,,,,,,,,74.098,81.698,99.577,3,0,100,Billy,One,"I disagree because Suzy was the one who bought the single battery they needed already from the store, Billy stealing the second was was irrelevant to being able to start the car. ",,,,,,,,,,Female,,25,No,White,Battery,FL_24,,BatteryCause|BatteryRelevance,,,BaDVSB|BaTiming,
1/23/2019 16:35,1/23/2019 16:39,IP Address,,100,244,TRUE,1/23/2019 16:39,R_1pSf7H1xcjUfpcp,,,,,,,anonymous,EN,Yes,,,,,,,,,,,,,,,,,,,,0,0,68.05,0,83,99,Billy,"Neither train is heavy enough on its own to break the bridge, but both together will be too heavy for it.",Billy was not supposed to be on the bridge in that moment. He was supposed to wait.,Female,,35,No,White,Train,FL_26,,,TrainRelevance|TrainCause,,,TCVSB|BridgeTime
1/23/2019 16:37,1/23/2019 16:39,IP Address,,100,105,TRUE,1/23/2019 16:39,R_1DZve8kAuTJdUkg,,,,,,,anonymous,EN,Yes,0,0,21.424,0,100,100,Billy,Billy|Both Billy and Suzy|Neither Billy nor Suzy|Suzy,2 or more,he didn't follow directions,,,,,,,,,,,,,,,,,,,Male,,32,No,White,Motion,FL_23,MotionCause|MotionRelevant,,,CVBS|MotionTiming,,
1/23/2019 16:38,1/23/2019 16:39,IP Address,,100,93,TRUE,1/23/2019 16:39,R_bmDOWBf7RhIXgU9,,,,,,,anonymous,EN,Yes,,,,,,,,,,,0,0,26.205,0,51,51,Neither Billy nor Suzy,Two,I believed that Billy was 50% responsible for the starting of the car.,,,,,,,,,,Female,,30,No,White,Battery,FL_24,,BatteryCause|BatteryRelevance,,,BaCNBS|BaTiming,
1/23/2019 16:36,1/23/2019 16:39,IP Address,,100,208,TRUE,1/23/2019 16:39,R_2eRPmWqxtmomgMU,,,,,,,anonymous,EN,Yes,0,0,26.644,0,95,100,Billy,Billy|Suzy|Neither Billy nor Suzy|Both Billy and Suzy,1 or more,Suzy did what she was told by showing up at 9:00. Billy was told not to come in and did anyway he is the one that did not listen.,,,,,,,,,,,,,,,,,,,Female,,34,No,White,Motion,FL_23,MotionRelevant|MotionCause,,,DVSB|MotionTiming,,
1/23/2019 16:28,1/23/2019 16:39,IP Address,,100,693,TRUE,1/23/2019 16:39,R_2zNtaVx75Jpq9us,,,,,,,anonymous,EN,Yes,,,,,,,,,,,,,,,,,,,,44.512,44.512,45.048,1,92,100,Billy,Either train is heavy enough on its own to break the bridge.,He ignored the signal,Female,,41,No,White,Train,FL_26,,,TrainRelevance|TrainCause,,,TDVSB|BridgeTime
1/23/2019 16:36,1/23/2019 16:39,IP Address,,100,181,TRUE,1/23/2019 16:39,R_1ohGA298cPLs0MJ,,,,,,,anonymous,EN,Yes,,,,,,,,,,,,,,,,,,,,21.705,21.705,30,1,0,48,Suzy,"Neither train is heavy enough on its own to break the bridge, but both together will be too heavy for it.",suzy caused it to collapse ,Male,,22,No,White,Train,FL_26,,,TrainRelevance|TrainCause,,,TCNBS|BridgeTime
1/23/2019 16:36,1/23/2019 16:39,IP Address,,100,200,TRUE,1/23/2019 16:39,R_1ALgoNxMvVaC8db,,,,,,,anonymous,EN,Yes,,,,,,,,,,,,,,,,,,,,0,0,22.804,0,100,100,Billy,"Neither train is heavy enough on its own to break the bridge, but both together will be too heavy for it.",He had the signal to stop and not cross the bridge and chose to ignore it and cause the ,Male,,28,No,White,Train,FL_26,,,TrainRelevance|TrainCause,,,TCVSB|BridgeTime
1/23/2019 16:34,1/23/2019 16:39,IP Address,,100,298,TRUE,1/23/2019 16:39,R_WuRaB1PcGeSWgAp,,,,,,,anonymous,EN,Yes,0,0,63.062,0,100,100,Billy,Suzy|Both Billy and Suzy|Billy|Neither Billy nor Suzy,2 or more,The boss told Billy not to come in at all morning.,,,,,,,,,,,,,,,,,,,Female,,30,No,Asian,Motion,FL_23,MotionCause|MotionRelevant,,,DVSB|MotionTiming,,
1/23/2019 16:38,1/23/2019 16:39,IP Address,,100,96,TRUE,1/23/2019 16:39,R_3CVnZt3STVkTEHh,,,,,,,anonymous,EN,Yes,,,,,,,,,,,,,,,,,,,,0,0,23.658,0,65,65,Billy,Either train is heavy enough on its own to break the bridge.,billy did not obey his signal light,Female,,33,No,Asian,Train,FL_26,,,TrainCause|TrainRelevance,,,TDVBS|BridgeTime
1/23/2019 16:38,1/23/2019 16:39,IP Address,,100,108,TRUE,1/23/2019 16:39,R_12DXCL9KvSpuiMC,,,,,,,anonymous,EN,Yes,,,,,,,,,,,4.124,4.124,31.647,1,61,51,Neither Billy nor Suzy,One,Billy bought a battery so he had some share of responsibility even though Suzy bought one too,,,,,,,,,,Male,,31,No,White,Battery,FL_24,,BatteryCause|BatteryRelevance,,,BaDNSB|BaTiming,
1/23/2019 16:28,1/23/2019 16:39,IP Address,,100,668,TRUE,1/23/2019 16:39,R_9QUcPQDfJbbJlmh,,,,,,,anonymous,EN,Yes,8.859,21.468,37.733,2,75,92,Billy,Both Billy and Suzy|Neither Billy nor Suzy|Billy|Suzy,1 or more,that he arrived early,,,,,,,,,,,,,,,,,,,Male,,31,No,White,Motion,FL_23,MotionRelevant|MotionCause,,,DVSB|MotionTiming,,
1/23/2019 16:37,1/23/2019 16:40,IP Address,,100,150,TRUE,1/23/2019 16:40,R_3m45RHCPTQ6zacz,,,,,,,anonymous,EN,Yes,,,,,,,,,,,0,0,33.63,0,73,61,Neither Billy nor Suzy,One,Billy's battery could just as easily been used to start the car as Suzy's but the fact that either of them did something positive to help start the car makes them both a factor to me.,,,,,,,,,,Male,,41,No,White,Battery,FL_24,,BatteryCause|BatteryRelevance,,,BaDNBS|BaTiming,
1/23/2019 16:37,1/23/2019 16:40,IP Address,,100,150,TRUE,1/23/2019 16:40,R_3iETfwXWmXsSO9S,,,,,,,anonymous,EN,Yes,0,0,64.712,0,93,94,Billy,Neither Billy nor Suzy|Suzy|Billy|Both Billy and Suzy,1 or more,"Billy was told not to come to work, and he did. That caused the motion detector to go off.",,,,,,,,,,,,,,,,,,,Female,,44,No,"Asian,White,More than one Race",Motion,FL_23,MotionRelevant|MotionCause,,,CVBS|MotionTiming,,
1/23/2019 16:36,1/23/2019 16:40,IP Address,,100,237,TRUE,1/23/2019 16:40,R_1KxL1iCOQkBAybM,,,,,,,anonymous,EN,Yes,,,,,,,,,,,,,,,,,,,,25.415,25.415,47.975,1,50,65,Both Billy and Suzy,"Neither train is heavy enough on its own to break the bridge, but both together will be too heavy for it.",It took the weight of more than just Billy to cause the bridge to collapse.,Male,,23,No,"Black or African American,White",Train,FL_26,,,TrainRelevance|TrainCause,,,TDNBS|BridgeTime
1/23/2019 16:37,1/23/2019 16:40,IP Address,,100,193,TRUE,1/23/2019 16:40,R_1OoZv5JfAGuLlPe,,,,,,,anonymous,EN,Yes,,,,,,,,,,,,,,,,,,,,0,0,42.675,0,0,50,Neither Billy nor Suzy,Either train is heavy enough on its own to break the bridge.,The fact that the bridge was going to collapse anyway.,Female,,29,,,Train,FL_26,,,TrainCause|TrainRelevance,,,TDVSB|BridgeTime
1/23/2019 16:38,1/23/2019 16:40,IP Address,,100,136,TRUE,1/23/2019 16:40,R_3Em3LLO6wL3I7rW,,,,,,,anonymous,EN,Yes,0,0,29.834,0,50,100,Billy,Both Billy and Suzy|Suzy|Billy|Neither Billy nor Suzy,1 or more,Billy or Suzy could have set off the motion detector.,,,,,,,,,,,,,,,,,,,Male,,28,No,White,Motion,FL_23,MotionRelevant|MotionCause,,,DVBS|MotionTiming,,
1/23/2019 16:38,1/23/2019 16:40,IP Address,,100,126,TRUE,1/23/2019 16:40,R_274lskb2SdLfMX2,,,,,,,anonymous,EN,Yes,3.719,5.607,23.408,4,80,21,Billy,Neither Billy nor Suzy|Billy|Suzy|Both Billy and Suzy,1 or more,Because of the facts that he was not suppose to come in that day as well as the fact that the detector went off when at least one person came.,,,,,,,,,,,,,,,,,,,Male,,28,No,White,Motion,FL_23,MotionCause|MotionRelevant,,,DVSB|MotionTiming,,
