StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,Consent,Conform_time_First Click,Conform_time_Last Click,Conform_time_Page Submit,Conform_time_Click Count,ProfManip,LeverManip,control,altTime_First Click,altTime_Last Click,altTime_Page Submit,altTime_Click Count,AgentCause,ObjectCause,control1,control2,Sex,Age,Eth,Race,FL_36_DO,FL_38_DO,FL_42_DO,Manipulation_DO
1/31/2019 15:53,1/31/2019 15:56,IP Address,,100,210,TRUE,1/31/2019 15:56,R_38ecsccHb1mgcWB,,,,,,,anonymous,EN,Yes,13.06,53.472,54.245,16,,,Two teachers pulled levers for the plat 2 pencils.  When a student needed one there weren't any more left.  ,14.571,87.799,88.527,5,The administrative assistant,,"The red lever,The black lever,The white lever",The administrative assisstant,Female,24,No,White,,,Agentcause,control|altTime
1/31/2019 15:50,1/31/2019 15:56,IP Address,,100,367,TRUE,1/31/2019 15:56,R_1fdXDrxjBnRB12u,,,,,,,anonymous,EN,Yes,4.078,4.078,41.81,1,,,There is a pencil machine everyone can use.Sadly it ran out of pencils and a student really needed one.,2.698,2.698,27.506,1,"The administrative assistant,Professor Smith",,"The red lever,The black lever","Professor Smith,The administrative assisstant",Male,45,No,Black or African American,,,Agentcause,control|altTime
1/31/2019 15:49,1/31/2019 15:56,IP Address,,100,464,TRUE,1/31/2019 15:56,R_1pGxISkxXnGNsBa,,,,,,,anonymous,EN,Yes,4.732,75.027,80.56,2,,,"A vending machine was placed in the Philosophy department of a small university.  It dispenses pencils (by pulling the black or red lever) and erasers (by pulling the white lever).  The white lever often malfunctions; it dispenses both an eraser and a broken pencil.  Students use the pencils and erasers for tests.  Because there is an overabundance of pencils and erasers, professors and administrative assistants are allowed to use the vending machine.  A new professor was told he could use the vending machine.  He and an administrative assistant went to the machine.  At the same time, one of them pulled the black lever and the other the red lever (they both needed a pencil).  They received their pencils.  They were the last two pencils in the vending machine.  A little while later a student went to the machine to get a pencil.  There were none left.  She really needed a pencil to take a test.",2.761,298.631,307.431,3,,"The black lever,The red lever","The red lever,The black lever","Professor Smith,The administrative assisstant",Female,55,Yes,White,,,Objectcause,control|altTime
1/31/2019 15:53,1/31/2019 15:56,IP Address,,100,235,TRUE,1/31/2019 15:57,R_3012BUwq8AfZ3Rr,,,,,,,anonymous,EN,Yes,0,0,83.058,0,,,The vending machine ran out of pencils.  A student needed a pencil for taking a test.,7.125,7.125,53.649,1,"The administrative assistant,Professor Smith",,"The red lever,The white lever","Professor Smith,The administrative assisstant",Male,43,Yes,White,,,Agentcause,control|altTime
1/31/2019 15:53,1/31/2019 15:57,IP Address,,100,263,TRUE,1/31/2019 15:57,R_3P4VrGaGKWpUqOH,,,,,,,anonymous,EN,Yes,0,0,93.008,0,Professor smith could have brought a pencil from his office. He also could have shared with his assistant. If he had not take a pencil the student would have been able to get the pencil they needed.,,,26.457,26.457,100.755,1,Professor Smith,,"The red lever,The black lever","Professor Smith,The administrative assisstant",Male,34,No,White,Agentcause,,,ProfManip|altTime
1/31/2019 15:48,1/31/2019 15:57,IP Address,,100,548,TRUE,1/31/2019 15:57,R_1M0d0lM3afjIz7l,,,,,,,anonymous,EN,Yes,5.667,12.73,111.798,2,"Professor Smith should already have pencils on his own being that he should be prepared as part of the faculty staff. He should have made the decision not to get the last pencil and save it for a student. If he needed a pencil, he can voluntarily announce in class to one student extra points on a test just for borrowing the use of one pencil. That would have made one student happy and the professor would have been able to do work with a pencil.",,,18.007,18.007,270.147,1,,The red lever,"The red lever,The black lever","Professor Smith,The administrative assisstant",Male,53,No,Asian,Objectcause,,,ProfManip|altTime
1/31/2019 15:52,1/31/2019 15:57,IP Address,,100,322,TRUE,1/31/2019 15:57,R_2UXcymJ9qFpcNaI,,,,,,,anonymous,EN,Yes,0,0,92.919,0,,It the red lever had not produced a pencil the teachers would have taken the pencil out of the vending machine.  Regardless of the lever working or not the machine would have been empty when the student got there anyway.  The teachers were told they can take pencils and erasers from the vending machine.  So the lever working properly would not have changed the outcome. ,,24.96,24.96,134.228,1,Professor Smith,,"The red lever,The white lever","Professor Smith,The administrative assisstant",Female,35,Yes,White,,Agentcause,,LeverManip|altTime
1/31/2019 15:54,1/31/2019 15:58,IP Address,,100,212,TRUE,1/31/2019 15:58,R_UzlZx8R23I6jDIl,,,,,,,anonymous,EN,Yes,0,0,3.531,0,good feeling,,,2.971,18.601,20.446,2,,The red lever,The black lever,Professor Smith,Male,27,Yes,Black or African American,Objectcause,,,ProfManip|altTime
1/31/2019 15:52,1/31/2019 15:58,IP Address,,100,342,TRUE,1/31/2019 15:58,R_2tDSNM1iN9IRw1b,,,,,,,anonymous,EN,Yes,19.561,56.991,74.804,12,,,"There is a vending machine in the philosophy department of a college which gives pencils and erasers. Red and black levers give a pencil. The white lever is supposed to give an eraser, but it is malfunctioning and gives an eraser and a broken pencil. A new professor and an admin pull the red and black levers simultaneously, getting the two last pencils in the machine. Soon, a student, needing a pencil for a test tries the machine and finds it empty.",4.335,194.387,201.282,5,,"The black lever,The red lever","The red lever,The black lever","Professor Smith,The administrative assisstant",Male,57,No,White,,,Objectcause,control|altTime
1/31/2019 15:56,1/31/2019 15:58,IP Address,,100,143,TRUE,1/31/2019 15:58,R_30uBb8DM6udQqBL,,,,,,,anonymous,EN,Yes,0,0,38.383,0,,,"A philosophy department at a school installed a vending machine for pencils and erasers. The white lever malfunction, giving an eraser and a broken pencil. The stadd is allwoed to take pencils form the machine, and two staff members do so. A student comes along, needing a pencil as well, and is out of luck, causing a problem.",4.741,5.22,59.513,2,,The black lever,The white lever,"Professor Smith,The administrative assisstant",Male,43,No,More than one Race,,,Objectcause,control|altTime
1/31/2019 15:38,1/31/2019 15:59,IP Address,,100,1248,TRUE,1/31/2019 15:59,R_1MsawjKvdxMvuKt,,,,,,,anonymous,EN,Yes,3.418,186.416,280.479,2,,"If the red level did not function properly perhaps the student would have been able to get a pencil. Perhaps the student would pull the black lever or the red lever ,and it would have worker properly and the student would be set for the test.",,1.538,273.955,274.78,7,,"The black lever,The red lever","The red lever,The black lever","Professor Smith,The administrative assisstant",Female,28,No,White,,Objectcause,,LeverManip|altTime
1/31/2019 15:55,1/31/2019 15:59,IP Address,,100,203,TRUE,1/31/2019 15:59,R_2tlIVneZcAlSlTe,,,,,,,anonymous,EN,Yes,0,0,69.482,0,"If the professor had brought his own pencil that day, he would not have had to take one out of the machine. If he had not taken one out the machine, the student that desperately needed a pencil would have received one.",,,21.67,21.67,72.231,1,"The administrative assistant,Professor Smith",,"The red lever,The black lever","Professor Smith,The administrative assisstant",Male,31,No,White,Agentcause,,,ProfManip|altTime
1/31/2019 15:55,1/31/2019 15:59,IP Address,,100,237,TRUE,1/31/2019 15:59,R_1DpOlfEzJVW5LTK,,,,,,,anonymous,EN,Yes,0,0,69.801,0,,"If the red lever hadn't produced a pencil, the student who needed one could pull the black lever.  I suppose that pulling two levers at the same time could confuse the vending machine, causing it to malfunction.  ",,35.391,35.391,107.514,1,"The administrative assistant,Professor Smith",,"The red lever,The black lever","Professor Smith,The administrative assisstant",Male,41,No,Asian,,Agentcause,,LeverManip|altTime
1/31/2019 15:56,1/31/2019 15:59,IP Address,,100,226,TRUE,1/31/2019 15:59,R_3emgmeC7H1otPB3,,,,,,,anonymous,EN,Yes,0,0,64.828,0,,"If the red lever would not have produced a pencil the administrative assistant would not be able to complete her work.  However, if there was still one left, the student that really needed it would have received it and been able to do their work.  I think if the red lever would not have produced a pencil, she would have tried the black lever instead to ensure she received a pencil.",,19.483,19.483,99.043,1,,The red lever,"The red lever,The black lever","Professor Smith,The administrative assisstant",Female,45,No,White,,Objectcause,,LeverManip|altTime
1/31/2019 15:57,1/31/2019 16:00,IP Address,,100,133,TRUE,1/31/2019 16:00,R_1Ihe7FEH2pfz8Tp,,,,,,,anonymous,EN,Yes,13.48,51.2,51.999,12,,There would still be one pencil. The student would be able to get a pencil ,,14.257,15.002,35.627,3,"The administrative assistant,Professor Smith",,"The red lever,The black lever","Professor Smith,The administrative assisstant",Female,25,No,White,,Agentcause,,LeverManip|altTime
1/31/2019 15:53,1/31/2019 16:00,IP Address,,100,407,TRUE,1/31/2019 16:00,R_3jZPgGF5qAn1BDA,,,,,,,anonymous,EN,Yes,2.46,179.28,196.699,4,,,Pretty much the white lever malfunctions on this vending machine. It didnt malfunction on anyone tho. But the last 2 pencils were taken out of the machine and when a student needed one there wasnt one in the machine.,1.48,1.48,55.778,1,Professor Smith,,"The red lever,The black lever","Professor Smith,The administrative assisstant",Male,28,No,White,,,Agentcause,control|altTime
1/31/2019 15:49,1/31/2019 16:00,IP Address,,100,652,TRUE,1/31/2019 16:00,R_1mR6S31r2eTR8tl,,,,,,,anonymous,EN,Yes,2.229,92.42,93.281,19,,,"There are pencils and erasers in a vending machine. Sometimes the machine malfunctions, but only if you use the white lever. When a student needed a pencil, there were none left.",8.579,12.198,163.677,5,,The red lever,"The red lever,The black lever","Professor Smith,The administrative assisstant",Female,53,No,White,,,Objectcause,control|altTime
1/31/2019 15:57,1/31/2019 16:00,IP Address,,100,200,TRUE,1/31/2019 16:00,R_BG5TyIMR16TJw7D,,,,,,,anonymous,EN,Yes,0,0,4.282,0,,"if the red lever was faulty, it wouldnt produce any pencil",,1.575,95.837,139.342,4,,The red lever,The red lever,The student,Female,25,No,White,,Objectcause,,LeverManip|altTime
1/31/2019 15:56,1/31/2019 16:00,IP Address,,100,229,TRUE,1/31/2019 16:00,R_1C90JVOuzP7BQ5O,,,,,,,anonymous,EN,Yes,2.629,50.43,101.097,18,,"If the professor pulled the white lever, the machine would have malfunctioned and broken one of the last pencils.  Then the professor wouldn't have gotten a working pencil",,2.187,26.868,70.588,28,"The administrative assistant,Professor Smith",,"The red lever,The black lever","Professor Smith,The administrative assisstant",Female,42,No,White,,Agentcause,,LeverManip|altTime
1/31/2019 15:59,1/31/2019 16:00,IP Address,,100,79,TRUE,1/31/2019 16:00,R_33kZt0x2IWHV09Y,,,,,,,anonymous,EN,Yes,0,0,5.198,0,,,dddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddd,1.878,1.878,14.451,1,,The black lever,"The red lever,The black lever",Professor Smith,Female,24,Yes,American Indian/Alaskan Native,,,Objectcause,control|altTime
1/31/2019 15:57,1/31/2019 16:00,IP Address,,100,187,TRUE,1/31/2019 16:00,R_2Pjo25mTdTfyCGX,,,,,,,anonymous,EN,Yes,0,0,68.141,0,,,There is a machine in the department that dispenses free pencils and erasers when you pull different levers. Basically a professor got the last pencil before a student needed one for a test. The student got no pencil which is an issue.,1.201,17.862,52.394,3,Professor Smith,,"The red lever,The black lever,The white lever",Professor Smith,Male,22,No,White,,,Agentcause,control|altTime
1/31/2019 15:56,1/31/2019 16:00,IP Address,,100,236,TRUE,1/31/2019 16:00,R_3jSw8qqXOGlF5Gq,,,,,,,anonymous,EN,Yes,1.769,116.119,117.868,14,The student that really needed the pencil would have gotten one. It would have filled someone’s need.,,,4.014,9.559,43.691,4,,The black lever,"The red lever,The black lever","Professor Smith,The administrative assisstant",Female,43,Yes,White,Objectcause,,,ProfManip|altTime
1/31/2019 15:56,1/31/2019 16:00,IP Address,,100,262,TRUE,1/31/2019 16:00,R_3qJLAJeS2rRBEVX,,,,,,,anonymous,EN,Yes,32.185,49.1,50.664,2,,The student would have had a pencil had the wrong lever not produced a pencil like it always does. Had someone told the new faculty member the problems with the machine it could have been avoided.,,18.825,18.825,84.09,1,,The red lever,"The red lever,The black lever","Professor Smith,The administrative assisstant",Female,38,No,White,,Objectcause,,LeverManip|altTime
1/31/2019 15:58,1/31/2019 16:01,IP Address,,100,169,TRUE,1/31/2019 16:01,R_2SlzsqEigFci416,,,,,,,anonymous,EN,Yes,24.415,28.206,38.935,4,,"If Professor Smith had not pulled the lever hard enough, perhaps the vending machine would not have produced a pencil. If the red lever had not produced a pencil that time, there would have been one left for the student.",,25.832,40.84,72.536,3,Professor Smith,,"The red lever,The black lever","Professor Smith,The administrative assisstant",Female,39,No,White,,Agentcause,,LeverManip|altTime
1/31/2019 16:00,1/31/2019 16:01,IP Address,,100,50,TRUE,1/31/2019 16:01,R_1FzTdnVjCsUpkN6,,,,,,,anonymous,EN,Yes,0,0,2.4,0,,,,0,0,5.528,0,,The black lever,The black lever,Professor Smith,Male,27,No,Black or African American,,Objectcause,,LeverManip|altTime
1/31/2019 15:49,1/31/2019 16:01,IP Address,,100,729,TRUE,1/31/2019 16:01,R_1dKRTczhBtCNqjw,,,,,,,anonymous,EN,Yes,0,0,283.03,0,One thing that could have happened is that if he would not have taken the pencil the student would have a pencil. Even if Professor Smith wouldn't have taken a pencil someone could have taken the pencil (another professor or student) and the student would still have no pencil. With the machine being so finicky the pencil could have also broke.,,,17.497,17.497,200.507,1,Professor Smith,,"The red lever,The black lever","Professor Smith,The administrative assisstant",Female,40,No,White,Agentcause,,,ProfManip|altTime
1/31/2019 15:55,1/31/2019 16:01,IP Address,,100,381,TRUE,1/31/2019 16:01,R_2uIdT1MU2Qy1ojx,,,,,,,anonymous,EN,Yes,1.4,36.657,43.998,5,Professor Smith could have used a pen for what he was doing instead of a pencil. If Professor Smith would not have taken the pencil I think the students that really needed it would've had a pencil to use for their tests,,,106.691,111.116,171.857,2,,"The black lever,The red lever","The red lever,The black lever","Professor Smith,The administrative assisstant",Male,28,No,Asian,Objectcause,,,ProfManip|altTime
